"Web ID","Region of Incident","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"44667","North Africa","March 16, 2018","2018","Mar","1","","1","","","1","","Presumed drowning","Playa de la Madera, Tinajo, Lanzarote, Canary Islands","EFE, La Provincia, La Voz de Lanzarote","29.062086400000, -13.774629600000","Western African","http://bit.ly/2GHq0uS, http://bit.ly/2tVzsIk, http://bit.ly/2ptEkPt, http://bit.ly/2pvglPS","Uncategorized","3"
"44666","Southeast Asia","March 15, 2018","2018","Mar","1","","1","5","","1","","Killed by landmine blast","Railai Para area of Kuruk Pata village, Ali Kadam upazila, Bandarban district, Bangladesh near border with Myanmar","Daily Observer, Benar News, Dhaka Tribune","21.675981808557, 92.603158813281","","http://bit.ly/2tSGqhj, http://bit.ly/2pfD8zQ","Southern Asia","3"
"44677","US-Mexico Border","March 15, 2018","2018","Mar","1","","1","","","1","","Unknown","Unspecified location near Sarita, Kennedy County, Texas, USA","El Manana, 1800 Migrante","27.221700100000, -97.789305900000","Central America to US","https://bit.ly/2pFmOI5","Northern America","4"
"44665","Mediterranean","March 15, 2018","2018","Mar","12","","12","22","","","","Presumed drowning","Alboran Sea between Morocco and Spain","Caminando Fronteras","35.519970536120, -2.645016567187","Western Mediterranean","http://bit.ly/2FDRbtf","Uncategorized","4"
"44663","Central America","March 14, 2018","2018","Mar","1","","1","","","1","","Hit by train","Train tracks near San Mateo Ixtacalco, Cuautitlán, Estado de México, Mexico","La Jornada, Vanguardia, El Universal","19.701724140844, -99.175031290552","Central America to US","http://bit.ly/2FRCl1P, http://bit.ly/2HCvUgn, http://eluni.mx/2FKYzPG","Central America","3"
"44700","US-Mexico Border","March 13, 2018","2018","Mar","1","","1","","","1","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","31.339538600000, -110.978347600000","","http://www.humaneborders.info/","Northern America","5"
"44662","US-Mexico Border","March 13, 2018","2018","Mar","1","","1","","","1","","Drowning","Río Bravo, near Reynosa Díaz, Tamaulipas, Mexico","Debate, Hoy Tamaulipas","26.216509546108, -98.455060823804","Central America to US","http://bit.ly/2tJgxAB, http://bit.ly/2FJHup6","Central America","3"
"44756","South Asia","March 13, 2018","2018","Mar","2","","2","","","2","","Shot","Unspecified location on the Iran-Pakistan border","Samaa","28.538765009322, 62.028221468750","","https://bit.ly/2GOhj1a, https://bit.ly/2qFbvQT","Southern Asia","3"
"45763","US-Mexico Border","March 13, 2018","2018","Mar","1","","1","","","1","","Presumed drowning","Río Bravo, near 3325 Green Jay Road, Alamo, Hidalgo County, Texas, USA","Hidalgo County Sheriff's Office","26.073688357334, -98.133600069034","","","Northern America","5"
"44659","Europe","March 12, 2018","2018","Mar","1","","1","","","1","","Unknown","Delta of Evros River, Greece - Turkey border","AP","40.730977330508, 26.054894299424","","http://bit.ly/2pbl6xR, https://bit.ly/2IK0SUD","Southern Europe","3"
"44661","Mediterranean","March 12, 2018","2018","Mar","1","","1","","","1","","Sickness and lack of access to medicines","Hospital in Modica, Sicily, after being rescued off the coast of Libya","Proactiva Open Arms, Ansa","36.839922534108, 14.765837528836","Central Mediterranean","http://bit.ly/2tIL5m3, http://bit.ly/2DmKA0w","Uncategorized","4"
"44660","Central America","March 12, 2018","2018","Mar","1","","1","","","1","","Unknown","Federal Highway 200, near Colonia Lumija, Tapachula, Chiapas, Mexico","NVI Noticias, Cuarto Poder","14.904896358320, -92.305992621484","Central America to US","http://bit.ly/2FxDlsH, http://bit.ly/2ImyQyL","Central America","3"
"44657","US-Mexico Border","March 11, 2018","2018","Mar","1","","1","1","","1","","Unknown","Sunland Park, near Santa Teresa port of entry, Doña Ana County, New Mexico, USA","News 4 San Antonio, ABC, El Diario de El Paso","31.788914152399, -106.591970136450","Central America to US","http://bit.ly/2IhUjZw, http://bit.ly/2FvgQEG, http://bit.ly/2p448m7","Northern America","3"
"44656","US-Mexico Border","March 11, 2018","2018","Mar","1","","1","4","","1","","Drowning","Río Bravo, El Saucito, Coahuila, Mexico","Instituto Nacional de Migración, El Horizonte, Radio Zócalo","28.535236599023, -100.405340716030","Central America to US","http://bit.ly/2HtbaHG,, http://bit.ly/2p8NBMZ, http://bit.ly/2FvNeae","Central America","5"
"44675","US-Mexico Border","March 10, 2018","2018","Mar","1","","1","","","1","","Unknown","Dos Palomas Ranch near Falfurrias, Brooks County, Texas, USA","South Texas Human Rights Center","27.153672900000, -98.317252900000","Central America to US","","Northern America","4"
"45717","US-Mexico Border","March 09, 2018","2018","Mar","1","","1","","","1","","Unknown","Body retrieved in Sonora, Mexico","Tele Progreso, El Heraldo","31.279770105149, -111.726145071880","","https://goo.gl/afHw1T, https://bit.ly/2DY9wMc","Central America","3"
"44672","Mediterranean","March 08, 2018","2018","Mar","1","","1","","","1","","Drowning","Body recovered on a beach in Rota, Cádiz, Spain","Guardia Civil, Europa Press","36.626580524694, -6.383661708643","Western Mediterranean","http://bit.ly/2DMnWPj","Uncategorized","5"
"44699","US-Mexico Border","March 08, 2018","2018","Mar","1","","1","","","1","","Unknown (skeletal remains)","Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner","32.004028600000, -112.734800400000","","http://www.humaneborders.info/","Northern America","5"
"44673","US-Mexico Border","March 07, 2018","2018","Mar","1","","1","","","1","","Drowning","Río Bravo, Cage Road and Military Highway, Pharr, Hidalgo County, Texas, USA","Hidalgo County Sheriff's Office, CBS 4 News","26.068278883330, -98.208758386908","","http://bit.ly/2HUgIuX","Northern America","5"
"44650","Middle East","March 06, 2018","2018","Mar","1","","1","","","1","","Drowning","Evros river, Edirne, Turkey, near border with Greece","IOM Turkey, Hurriyet","41.661229137053, 26.494259727051","","http://bit.ly/2D9OTfu","Western Asia","4"
"44649","Central America","March 05, 2018","2018","Mar","1","","1","","","1","","Hit by train","Train tracks near Colonia Gilberto Flores Muñoz, Huimanguillo, Tabasco, Mexico","El Heraldo de Tabasco, Tabasco Hoy","17.806507581047, -93.404400065178","Central America to US","http://bit.ly/2G6FNU5, http://bit.ly/2I94wYl","Central America","3"
"44827","Europe","March 03, 2018","2018","Mar","1","","1","","","1","","Presumed drowning","Evros River, Anthia Apalou beach, Alexandroupolis, Greece-Turkey border","Hellenic Coast Guard","40.730370782836, 26.040387704956","","https://bit.ly/2LrTbnZ","Southern Europe","5"
"44648","Mediterranean","March 03, 2018","2018","Mar","","21","21","30","4","17","","Presumed drowning","53 nautical miles off the coast of Libya","SOS Méditerranée, IOM Italy","33.442744459548, 12.570127875000","Central Mediterranean","http://bit.ly/2H4VLgy, http://bit.ly/2oMrI6u, http://bit.ly/2oQ5GQx","Uncategorized","4"
"44643","Mediterranean","March 03, 2018","2018","Mar","3","","3","2","2","1","","Drowning","Off the coast of Benzú, Ceuta, Spain","UNHCR Spain, Caminando Fronteras, El Periódico, La Vanguardia","35.915401186367, -5.380983631274","Western Mediterranean","http://bit.ly/2I3EV2N, http://bit.ly/2FTSNw1, http://bit.ly/2Fj7do8","Uncategorized","4"
"45735","US-Mexico Border","March 01, 2018","2018","Mar","1","","1","","","","","Drowning","All-American Canal, Calexico, Imperial County, California, USA","Consulado de México en Calexico","32.705091216613, -115.161535103150","","","Northern America","5"
"44647","US-Mexico Border","March 01, 2018","2018","Mar","1","","1","","","1","","Unknown","Reynosa, Tamaulipas, Mexico","La Prensa ","26.067803724998, -98.299096729639","Central America to US","http://bit.ly/2FmMpjO","Central America","1"
"44664","Mediterranean","February 28, 2018","2018","Feb","1","","1","","","1","","Presumed drowning","5 nautical miles northeast of Plage de Bouzedjar, Ain Témouchent, Algeria","Radio Algérienne","35.612071497907, -1.170012647266","Western Mediterranean","http://bit.ly/2ItWSI1","Uncategorized","1"
"44658","US-Mexico Border","February 28, 2018","2018","Feb","1","","1","","","","","Unknown","La Visnada Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","26.829161100000, -98.365447000000","Central America to US","","Northern America","4"
"44626","Middle East","February 27, 2018","2018","Feb","6","","6","4","1","1","4","Hypothermia","Near Mergasur River, Iraq near border with Turkey","Kurdistan24, Daily Sabah, Rudaw","36.969142252002, 44.286495544141","","http://bit.ly/2GPTGoE, http://bit.ly/2GSm7Ct, http://bit.ly/2HT6WKw, http://bit.ly/2ouYrwW","Western Asia","3"
"44627","US-Mexico Border","February 27, 2018","2018","Feb","","3","3","","","","","Presumed drowning","Río Bravo, near International Brigde 1, Piedras Negras, Coahuila, Mexico","Periódico La Voz","28.705677151245, -100.512335822510","Central America to US","http://bit.ly/2t4XXm6","Central America","1"
"44638","US-Mexico Border","February 27, 2018","2018","Feb","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.325149400000, -113.235480700000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"44639","US-Mexico Border","February 27, 2018","2018","Feb","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.325149400000, -113.235480700000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"45762","US-Mexico Border","February 27, 2018","2018","Feb","1","","1","","","1","","Presumed drowning","Río Bravo, near Military Road, Peñitas, Hidalgo County, Texas, USA","Hidalgo County Sheriff's Office","26.224381322896, -98.447739555542","","","Northern America","5"
"44625","South America","February 26, 2018","2018","Feb","2","","2","","","2","2","Plane stowaway","Bodies recovered at José Joaquín de Olmedo International Airport, Guayaquil, Ecuador","IOM Ecuador, El Comercio, Washington Post","-2.148053400000, -79.884198400000","","http://bit.ly/2FAXqe8, http://bit.ly/2Fe2Uhu, http://wapo.st/2oDFYh5","South America","3"
"44624","Mediterranean","February 26, 2018","2018","Feb","1","","1","","","1","","Cardiac arrest","Tarifa, Cádiz, Spain","Europa Press, Junta de Andalucía Centro de Emergencias","36.008245901966, -5.603763054492","Western Mediterranean","http://bit.ly/2F10oYt, http://bit.ly/2GNhR6Z","Uncategorized","3"
"44623","Mediterranean","February 25, 2018","2018","Feb","1","","1","","","1","","Presumed drowning","Playa de Levante, La Línea de la Concepción, Cádiz, Spain","Europa Press, Andalucía Información, Costa Cádiz","36.150995800000, -5.337883400000","Western Mediterranean","http://bit.ly/2HRd5XH, http://bit.ly/2CPx4Co, http://bit.ly/2t8gKwZ","Uncategorized","3"
"44620","US-Mexico Border","February 23, 2018","2018","Feb","1","","1","5","","1","","Hypothermia","La Rumorosa mountain, Tecate, Baja California, Mexico","Debate, Periódico AM, El Sol de Tijuana","32.593383730267, -116.088980347270","Central America to US","http://bit.ly/2oBHalk, http://bit.ly/2Ck9ZvB, http://bit.ly/2sUaIQl, http://bit.ly/2CtdMXE","Central America","3"
"44642","Central America","February 23, 2018","2018","Feb","1","","1","3","","1","","Shot","Carretera La Palma, near Éjido Las Pozas San Isidro, Tenosique, Tabasco, Mexico","El Heraldo de Tabasco, Diario de Tabasco, Tabasco Hoy","17.458664608521, -91.444448735596","Central America to US","http://bit.ly/2oIFFSS, http://bit.ly/2oMJ7Mv, http://bit.ly/2oKBhTw","Central America","3"
"44619","Central America","February 23, 2018","2018","Feb","1","","1","25","","1","","Shot","Federal Highway 185, near Jáltipan de Morelos, Veracruz, Mexico","EFE, La Opinión, El Mañana","17.964245546089, -94.748625911914","Central America to US","http://bit.ly/2EUO4sN, http://bit.ly/2owg7Yg, http://bit.ly/2ERAGtf","Central America","3"
"44602","Horn of Africa","February 21, 2018","2018","Feb","1","","1","288","","1","","Drowning","Off the coast of Brom Mayfa, Yemen ","IOM Yemen","12.583447082290, 44.170363431250","","","Western Asia","4"
"44601","Central America","February 21, 2018","2018","Feb","3","","3","2","1","2","","Vehicle Accident","Carretera federal Transístimica, near El Llano ranch, San Blas Atempa, Oaxaca, Mexico","NSS Oaxaca, ADN Sureste","16.337863554658, -95.228298143408","Central America to US","http://bit.ly/2HBnOp7, http://bit.ly/2BIFdeL, https://bit.ly/2u8h2RB","Central America","3"
"44622","Mediterranean","February 21, 2018","2018","Feb","2","","2","","1","1","","Presumed drowning","25 nautical miles north of Béni-Saf, Ain Témouchent, Algeria","Le Soir d'Algerie, Algérie 360, Réflexion","35.406879065613, -1.395759438281","Western Mediterranean","http://bit.ly/2oE1mDZ, http://bit.ly/2HX82VK, http://bit.ly/2t0KZFO","Uncategorized","3"
"44637","US-Mexico Border","February 20, 2018","2018","Feb","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","31.890421800000, -110.581743500000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"44641","Central America","February 19, 2018","2018","Feb","1","","1","","","1","","Hit by train","Train tracks in Escobedo, near Monterrey, Nuevo León, México","Multimedios","25.797866394117, -100.329760675790","Central America to US","http://bit.ly/2FqvkVu","Central America","1"
"44600","Mediterranean","February 19, 2018","2018","Feb","1","","1","","","1","","Unknown","Awlad Sukr area, 12km east of Al Khums, Libya","IOM Libya","32.719144626209, 14.171768528906","Central Mediterranean","","Uncategorized","4"
"44599","Mediterranean","February 18, 2018","2018","Feb","2","","2","","","","","Presumed drowning","8 nautical miles north of Plage Bouzedjar, Ain Témouchent, Algeria","IOM Algeria, Réflexion","35.595813364862, -1.186008961035","Western Mediterranean","http://bit.ly/2EDPLhW","Uncategorized","3"
"44417","Central America","February 18, 2018","2018","Feb","1","","1","","","1","","Hit by train","Train tracks between Tlamaco and Bojay, Atitalaquia, Hidalgo, Mexico","Vía Libre","20.043568653938, -99.239109589286","Central America to US","http://bit.ly/2C4xFEp","Central America","1"
"44416","US-Mexico Border","February 18, 2018","2018","Feb","1","","1","","","1","","Drowning","Río Bravo, island near Guerrero, Coahuila, Mexico","Zócalo, La Rancherita, La Voz","28.333771526160, -100.305938239650","Central America to US","http://bit.ly/2ENrWno, http://bit.ly/2oe7jHn, http://bit.ly/2obR3GC","Central America","3"
"44636","US-Mexico Border","February 17, 2018","2018","Feb","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.059862000000, -111.396443400000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"44635","US-Mexico Border","February 17, 2018","2018","Feb","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.081657400000, -112.751625500000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"44423","Mediterranean","February 17, 2018","2018","Feb","1","","1","","","","","Presumed drowning","Body found 10 km off the coast of Chlef province, between Mostaganem and Benabdelmalek Ramadan, Algeria","IOM Algeria, Huffington Post","36.654403900040, 0.924694723437","Western Mediterranean","http://bit.ly/2o8LxES","Uncategorized","3"
"44618","US-Mexico Border","February 16, 2018","2018","Feb","1","","1","","","1","","Unknown (skeletal remains)","Ranch near Sarita, Kenedy County, Texas, USA","US Border Patrol via Breitbart","27.223760838525, -97.804497931860","Central America to US","http://bit.ly/2or86Ef","Northern America","1"
"44655","Mediterranean","February 16, 2018","2018","Feb","1","","1","","","","","Presumed drowning","Body retrieved in Tripoli, Libya","IOM Libya","32.906811782506, 13.184471844922","Central Mediterranean","","Uncategorized","4"
"44654","Mediterranean","February 16, 2018","2018","Feb","1","","1","","","","","Presumed drowning","Body retrieved in AzZawiyah, Libya","IOM Libya","32.796511748693, 12.733749617969","Central Mediterranean","","Uncategorized","4"
"44422","Mediterranean","February 16, 2018","2018","Feb","1","","1","","","","","Presumed drowning","Plage de Madagh, Aïn El Kerma, west of Oran, Algeria","El Watan, Réflexion","35.646074121757, -1.075810897416","Western Mediterranean","http://bit.ly/2FfCRUG, http://bit.ly/2o9r9n9","Uncategorized","3"
"44653","Mediterranean","February 15, 2018","2018","Feb","11","","11","","","","","Presumed drowning","Bodies retrieved in Zuwara, Libya","IOM Libya","32.940748164060, 12.081660973047","Central Mediterranean","","Uncategorized","4"
"44420","Mediterranean","February 15, 2018","2018","Feb","1","","1","","","1","","Presumed drowning","Plage Bouzedjar, Ain Témouchent, Algeria","Algérie Presse Service, Le Quotidien d'Oran, Réflexion","35.579829252717, -1.163521320654","Western Mediterranean","http://bit.ly/2BCdBrK, http://bit.ly/2sAsEzu, http://bit.ly/2Fd8FJA","Uncategorized","3"
"44415","US-Mexico Border","February 15, 2018","2018","Feb","1","","1","","","1","","Unknown (skeletal remains)","Cage Ranch, Brooks County, Texas, USA","South Texas Human Rights Center, KIII News","26.923896600000, -98.019201800000","Central America to US","http://bit.ly/2o7uCCM","Northern America","4"
"44617","US-Mexico Border","February 15, 2018","2018","Feb","1","","1","","","1","","Unknown (skeletal remains)","King Ranch in Brooks County, Texas, USA","South Texas Human Rights Center","27.126637600000, -98.186111100000","Central America to US","","Northern America","4"
"44421","Mediterranean","February 15, 2018","2018","Feb","2","","2","","","2","","Presumed drowning","Plage des Andalouses, Bousfer, west of Oran, Algeria","El Watan, Réflexion","35.717462497699, -0.893899331738","Western Mediterranean","http://bit.ly/2FfCRUG, http://bit.ly/2o9r9n8","Uncategorized","3"
"44413","North Africa","February 14, 2018","2018","Feb","19","","19","159","1","14","4","Vehicle Accident","Road between As Saddadah (60 km south-east of Bani Waleed) and Tarhuna, Libya","IOM Libya, DTM Libya","31.614154277024, 14.674403539062","","http://bit.ly/2BXCvmR, http://bit.ly/2HdQAvE","Northern Africa","4"
"44419","Mediterranean","February 14, 2018","2018","Feb","2","","2","","","2","","Presumed drowning","Plage de Sassel (Ouled Boudjemaa) and Sbiat (Messaid), Ain Témouchent, Algeria","Radio Algérienne, Le Quotidien d'Oran, Réflexion","35.494728544351, -1.244925426954","Western Mediterranean","http://bit.ly/2FbHnDr, http://bit.ly/2sAsEzu, http://bit.ly/2EBCjY5","Uncategorized","3"
"44634","US-Mexico Border","February 14, 2018","2018","Feb","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","31.846447800000, -112.177647100000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"44616","US-Mexico Border","February 14, 2018","2018","Feb","1","","1","","","","","Unknown (skeletal remains)","Mariposa Ranch in Brooks County, Texas, USA","South Texas Human Rights Center","27.073084200000, -97.976084400000","Central America to US","","Northern America","4"
"44414","US-Mexico Border","February 14, 2018","2018","Feb","1","","1","","","1","","Fall into a canyon","Pump Canyon, ranch west of Langtry, Val Verde County, Texas, USA","Muere migrante al caer de un barranco en Del Río","29.802600059813, -101.576332853560","Central America to US","http://bit.ly/2Gh0iME, http://bit.ly/2o5DNDw, http://bit.ly/2Gr8KsI","Northern America","3"
"44412","Mediterranean","February 13, 2018","2018","Feb","1","","1","","","1","","Drowning","Sidi Mejdoub beach, west of Mostaganem, Algeria","IOM Algeria, Alg24","35.971216093787, 0.070161184473","Western Mediterranean","http://bit.ly/2HdAYbv","Uncategorized","1"
"44411","Middle East","February 13, 2018","2018","Feb","4","3","7","1","3","2","2","Presumed drowning","Evros river, Edirne, Turkey, near border with Greece","Turkey Disaster and Emergency Management Directorate via IOM Turkey","41.661457794142, 26.494433918014","","http://bit.ly/2EsddLe, http://reut.rs/2He37za","Western Asia","5"
"44405","Mediterranean","February 12, 2018","2018","Feb","1","","1","","1","","1","Presumed drowning","Unspecified location in the Gibraltar Strait, between Morocco and Spain","Caminando Fronteras","35.949766199352, -5.309639687500","Western Mediterranean","http://bit.ly/2BRJtJO","Uncategorized","4"
"44409","Mediterranean","February 12, 2018","2018","Feb","1","","1","","","1","","Drowning","Near Port of Cabopino, Málaga, Spain","Málaga Hoy, La Vanguardia, Onda Local","36.480420966708, -4.740933306885","Western Mediterranean","http://bit.ly/2GfDtJa, http://bit.ly/2EKeArR, http://bit.ly/2BwXeNl","Uncategorized","3"
"44410","US-Mexico Border","February 12, 2018","2018","Feb","1","","1","","","1","","Drowning","Río Bravo, near San Miguel Nuevo, Gustavo Díaz Ordaz, Tamaulipas, Mexico","El Mañana, La Prensa Gráfica","26.256525231868, -98.600648765637","Central America to US","http://bit.ly/2F5A54j, http://bit.ly/2Gfq2sP","Central America","1"
"44408","Sub-Saharan Africa","February 11, 2018","2018","Feb","3","1","4","1","","","","Presumed drowning","Unspecified location in Lake Albert","UNHCR, IOM Uganda","1.726489013856, 31.013724629297","","http://bit.ly/2HdBtCy","Central Africa","4"
"44404","Mediterranean","February 11, 2018","2018","Feb","1","","1","","","","","Drowning","Off Bahara beach, Ouled Boughalem, 90km east of Mostaganem, Algeria","El Watan, Algérie Presse Service","36.424291687372, 0.620750723437","Western Mediterranean","http://bit.ly/2Hba3gr, http://bit.ly/2BsbMgO","Uncategorized","3"
"44615","Sub-Saharan Africa","February 11, 2018","2018","Feb","1","","1","","","1","","Plane stowaway","Body recovered at Jomo Kenyatta International Airport, Nairobi, Kenya","Mwakilishi","-1.322710200000, 36.926069300000","","http://bit.ly/2EVqZ9o","Eastern Africa","1"
"44403","Mediterranean","February 11, 2018","2018","Feb","","5","5","29","","","","Presumed drowning","22 miles off Cabo Tres Forcas, Nador, Morocco","Caminando Fronteras, Europa Press","35.585153669322, -2.957796002344","Western Mediterranean","http://bit.ly/2BRJtJO, http://bit.ly/2EfV4Qr","Uncategorized","4"
"44402","US-Mexico Border","February 10, 2018","2018","Feb","1","","1","","","1","","Drowning","Río Bravo, near Ejido El Faro, KM 17 of Carretera Ribereña near Reynosa, Tamaulipas, Mexico","El Mañana de Reynosa","26.199656364083, -98.479728698730","Central America to US","http://bit.ly/2EA89r9","Central America","1"
"44407","Mediterranean","February 10, 2018","2018","Feb","1","","1","","","1","","Drowning","Zeralda beach, near Algiers, Algeria","IOM Algeria, Alg24","36.729843473764, 2.792090733594","Western Mediterranean","http://bit.ly/2svyDFp","Uncategorized","1"
"44401","Mediterranean","February 09, 2018","2018","Feb","3","","3","32","","3","","Hypothermia","27 miles southeast of Alboran Island in the Alboran Sea between Morocco and Spain","Salvamento Marítimo, Caminando Fronteras","35.746320190537, -3.214241932031","Western Mediterranean","http://bit.ly/2nO1eB3, http://bit.ly/2G6I54l, http://bit.ly/2EmmqIR","Uncategorized","5"
"44652","Mediterranean","February 09, 2018","2018","Feb","7","","7","","","","","Presumed drowning","Bodies retrieved in Zuwara, Libya","IOM Libya","32.938443110773, 12.087154137109","Central Mediterranean","","Uncategorized","4"
"44398","Southeast Asia","February 08, 2018","2018","Feb","3","","3","51","","","3","Drowning","Near Kurermuk jetty in Subrang Union, Teknaf upazila in Cox’s Bazar, Bangladesh","IOM Bangladesh","20.812146322950, 92.325957359399","","http://bit.ly/2E9Wxrr","South-eastern Asia","4"
"44399","Horn of Africa","February 08, 2018","2018","Feb","25","","25","95","","25","","Presumed drowning","Off the coast of Shabwa Governorate, Yemen","IOM Yemen","13.273027712073, 46.461330359375","Horn Africa to Yemen","http://bit.ly/2nUwi25","Western Asia","4"
"44400","Mediterranean","February 08, 2018","2018","Feb","1","","1","","","","","Drowning","Off Kaf Lasfer beach, between Sidi Lakhdar and Hadjadj, 36 km east of Mostaganem, Algeria","El Watan, Réflexion","36.185775189622, 0.259513731250","Western Mediterranean","http://bit.ly/2G70iP1, http://bit.ly/2EltXro","Uncategorized","3"
"45734","US-Mexico Border","February 08, 2018","2018","Feb","1","","1","","","","","Drowning","Río Nuevo, Calexico, Imperial County, California, USA","Consulado de México en Calexico","32.663404653695, -115.530093584100","","","Northern Europe","5"
"44406","Sub-Saharan Africa","February 07, 2018","2018","Feb","2","","2","","","","","Violence while attempting to board boat","Shore of Lake Albert, Democratic Republic of the Congo","UNHCR","1.834926595900, 30.858542744531","","http://bit.ly/2HdBtCy","Central Africa","4"
"44633","US-Mexico Border","February 05, 2018","2018","Feb","1","","1","","","1","","Unknown (skeletal remains)","Pima County, Arizona, USA","Pima County Office of the Medical Examiner","32.446639900000, -112.644684900000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"44397","US-Mexico Border","February 05, 2018","2018","Feb","1","","1","","","1","","Drowning","Río Bravo, near Hidalgo Bridge, Reynosa, Tamaulipas, Mexico","El Mañana ","26.094270661911, -98.270602226257","Central America to US","http://bit.ly/2BeYLHq","Central America","1"
"45797","US-Mexico Border","February 05, 2018","2018","Feb","1","","1","","","","","Unknown (skeletal remains)","El Tule Ranch, Brooks County, Texas, USA","South Texas Human Rights Center","27.263623700000, -98.372268400000","","","Northern America","4"
"44396","US-Mexico Border","February 03, 2018","2018","Feb","1","","1","","","1","","Violence","Rio Bravo, south of Military Highway and 15th St., Hidalgo, Hidalgo County, USA","Hidalgo County Sheriff's Office, El Mañana, My San Antonio","26.080234884126, -98.253451124451","Central America to US","http://bit.ly/2EwQYaf, http://bit.ly/2oGMtjl","Northern America","5"
"44384","Mediterranean","February 03, 2018","2018","Feb","21","26","47","1","8","31","5","Drowning","Near Cabo Tres Forcas, 4 miles off the coast of Melilla, Spain","Caminando Fronteras, El Diario","35.583186593035, -2.795275034375","Western Mediterranean","http://bit.ly/2s649d3, http://bit.ly/2EIKDpQ, http://bit.ly/2nGZDgv, http://bit.ly/2DuqHob","Uncategorized","3"
"44395","North Africa","February 02, 2018","2018","Feb","1","","1","3","","","","Vehicle Accident","Highway between Tanger Med and Ceuta, Morocco","Ceutaldia","35.868051755322, -5.376091003418","","http://bit.ly/2EawikL","Northern Africa","1"
"44684","Middle East","February 01, 2018","2018","Feb","1","","1","","1","","1","Shot","Syria-Turkey border at al-Dirriyah, Daraa Governorate, Syria","Human Rights Watch","36.010608654005, 36.295599205713","","https://www.hrw.org/news/2018/03/22/turkey-mass-deportations-syrians","Western Asia","4"
"45874","Mediterranean","February 01, 2018","2018","Feb","1","","1","","","1","","Presumed drowning","Port of Mytilini, Lesvos, when trying to board a ferry bound for the Greek mainland","MSF, Era Aegean","39.103074982115, 26.565686107471","Eastern Mediterranean","https://bit.ly/2Lq5uA1","Uncategorized","4"
"44382","Mediterranean","February 01, 2018","2018","Feb","14","86","100","3","1","1","2","Drowning","Off the coast of Zuwara, Libya","IOM Libya","33.245635482342, 12.247829185937","Central Mediterranean","http://bit.ly/2s2eZ3B, http://bit.ly/2ohzpAA, http://bit.ly/2nEMkNq","Uncategorized","4"
"44646","US-Mexico Border","January 31, 2018","2018","Jan","1","","1","","","1","","Unknown","Unspecified location on the US/Mexico border","Prensa Libre","31.497133470189, -111.413386953120","Central America to US","http://bit.ly/2Cnfe9n","Northern America","1"
"44383","Europe","January 31, 2018","2018","Jan","1","","1","","","1","","Drowning","Kolpa/Kupa river, near Ladešići, municipality of Netretić, Croatia","IOM Croatia, IOM Slovenia, KaPortal.hr, Večernji list, Jutarnji list, zurnal24.si","45.488092614501, 15.386377716216","Western Balkans","http://bit.ly/2GH22zy, http://bit.ly/2EcNr0v, http://bit.ly/2ECvZAt","Southern Europe","3"
"44379","US-Mexico Border","January 31, 2018","2018","Jan","1","","1","","","1","","Drowning","Río Bravo, near Puente Internacional II Juárez-Lincoln, Nuevo Laredo, Tamaulipas, Mexico","Hoy Tamaulipas, El Mañana de Nuevo Laredo, Líder Web","27.499921550202, -99.503096365082","Central America to US","http://bit.ly/2EayBHN, http://bit.ly/2DTPiDW, http://bit.ly/2nzENPe","Central America","3"
"44380","US-Mexico Border","January 31, 2018","2018","Jan","1","","1","","","1","","Drowning","Río Bravo, near Ejido Longoreño, Matamoros, Tamaulipas, Mexico","El Diario de Victoria, Hoy Tamaulipas","25.837514095556, -97.405416769312","Central America to US","http://bit.ly/2GCqDWi, http://bit.ly/2EaA0Oz","Central America","3"
